Date,Open,High,Low,Close,Volume,OpenInt
07-08-2014,20.697,20.869,20.662,20.85,53076,0
08-08-2014,20.86,20.878,20.72,20.772,25960,0
11-08-2014,20.779,20.83,20.737,20.755,22847,0
12-08-2014,20.755,20.907,20.755,20.887,104021,0
13-08-2014,20.907,20.966,20.894,20.959,58330,0
14-08-2014,20.926,21.039,20.926,21.032,26972,0
15-08-2014,21.016,21.066,21.016,21.049,34604,0
18-08-2014,21.049,21.066,21.023,21.066,128561,0
19-08-2014,21.074,21.074,21.057,21.057,82261,0
20-08-2014,21.066,21.074,21.049,21.066,60749,0
21-08-2014,21.074,21.081,21.023,21.066,22130,0
22-08-2014,21.023,21.09,21.016,21.066,38329,0
25-08-2014,21.105,21.105,21.066,21.097,19963,0
26-08-2014,21.114,21.228,21.081,21.212,73336,0
27-08-2014,21.244,21.385,21.195,21.336,86374,0
28-08-2014,21.311,21.351,21.276,21.336,31452,0
29-08-2014,21.359,21.369,21.302,21.343,16484,0
02-09-2014,21.311,21.359,21.244,21.311,77294,0
03-09-2014,21.293,21.327,21.236,21.293,159869,0
04-09-2014,21.244,21.269,21.005,21.121,76140,0
05-09-2014,21.136,21.169,21.019,21.094,80920,0
08-09-2014,21.16,21.16,20.969,20.978,54198,0
09-09-2014,20.995,21.014,20.92,20.947,42606,0
10-09-2014,20.954,20.995,20.91,20.961,80203,0
11-09-2014,20.961,20.978,20.871,20.938,31257,0
12-09-2014,20.889,20.92,20.871,20.92,46073,0
15-09-2014,20.938,21.036,20.889,21.036,40162,0
16-09-2014,20.978,21.078,20.961,20.986,37786,0
17-09-2014,21.014,21.044,21.014,21.014,28834,0
18-09-2014,21.014,21.146,21.014,21.121,84769,0
19-09-2014,21.121,21.152,21.036,21.036,52390,0
22-09-2014,21.063,21.071,20.947,20.961,55373,0
23-09-2014,20.938,21.078,20.938,21.078,44436,0
24-09-2014,20.978,21.036,20.978,20.986,60832,0
25-09-2014,20.986,20.986,20.938,20.969,42790,0
26-09-2014,20.938,21.071,20.938,20.995,35603,0
29-09-2014,21.019,21.078,21.005,21.071,38369,0
30-09-2014,21.071,21.121,21.053,21.111,46089,0
01-10-2014,21.121,21.121,20.978,21.005,124435,0
02-10-2014,21.036,21.071,21.014,21.071,56752,0
03-10-2014,21.111,21.111,21.044,21.071,50687,0
06-10-2014,21.078,21.111,21.044,21.094,52323,0
07-10-2014,21.094,21.128,21.078,21.078,47648,0
08-10-2014,21.053,21.086,20.995,21.063,45613,0
09-10-2014,21.071,21.078,20.986,21.005,51256,0
10-10-2014,20.986,21.019,20.954,20.978,31933,0
13-10-2014,21.014,21.014,20.947,20.954,19094,0
14-10-2014,20.929,21.028,20.929,21.014,33327,0
15-10-2014,20.978,21.078,20.961,21.044,62793,0
16-10-2014,21.005,21.094,20.969,21.063,31940,0
17-10-2014,21.102,21.195,20.995,20.995,98710,0
20-10-2014,21.014,21.094,20.938,21.028,309470,0
21-10-2014,21.028,21.036,20.961,20.978,235063,0
22-10-2014,21.005,21.005,20.929,20.929,159148,0
23-10-2014,20.938,20.978,20.929,20.947,116880,0
24-10-2014,20.978,21.005,20.954,20.978,47338,0
27-10-2014,21.014,21.078,20.978,21.044,65573,0
28-10-2014,21.071,21.094,21.044,21.071,43862,0
29-10-2014,21.071,21.078,21.028,21.053,40477,0
30-10-2014,21.053,21.16,21.014,21.128,63457,0
31-10-2014,21.121,21.186,21.071,21.186,159535,0
03-11-2014,21.178,21.244,21.152,21.169,76535,0
04-11-2014,21.186,21.302,21.186,21.244,161136,0
05-11-2014,21.21,21.276,21.21,21.236,42885,0
06-11-2014,21.261,21.261,21.227,21.253,35508,0
07-11-2014,21.269,21.409,21.227,21.378,62927,0
10-11-2014,21.369,21.385,21.343,21.359,62626,0
11-11-2014,21.351,21.394,21.302,21.369,30954,0
12-11-2014,21.378,21.394,21.311,21.369,40388,0
13-11-2014,21.343,21.409,21.327,21.409,45893,0
14-11-2014,21.409,21.534,21.409,21.534,62928,0
17-11-2014,21.51,21.568,21.46,21.56,56999,0
18-11-2014,21.551,21.568,21.493,21.493,64570,0
19-11-2014,21.51,21.56,21.443,21.493,47041,0
20-11-2014,21.46,21.534,21.427,21.443,112960,0
21-11-2014,21.485,21.493,21.327,21.443,183486,0
24-11-2014,21.417,21.485,21.378,21.427,41317,0
25-11-2014,21.427,21.451,21.369,21.409,43071,0
26-11-2014,21.501,21.535,21.426,21.501,56123,0
28-11-2014,21.426,21.611,21.426,21.501,38511,0
01-12-2014,21.493,21.552,21.426,21.526,50926,0
02-12-2014,21.435,21.535,21.426,21.435,36995,0
03-12-2014,21.51,21.51,21.376,21.392,48465,0
04-12-2014,21.376,21.383,21.214,21.258,70443,0
05-12-2014,21.317,21.333,21.258,21.258,25411,0
08-12-2014,21.282,21.341,21.267,21.29,84015,0
09-12-2014,21.258,21.326,21.258,21.317,34913,0
10-12-2014,21.29,21.357,21.282,21.349,30298,0
11-12-2014,21.333,21.442,21.282,21.282,42516,0
12-12-2014,21.308,21.308,21.232,21.249,55732,0
15-12-2014,21.282,21.308,21.198,21.214,61999,0
16-12-2014,21.214,21.258,21.19,21.198,56064,0
17-12-2014,21.274,21.326,21.207,21.258,76164,0
18-12-2014,21.326,21.326,21.258,21.282,98743,0
19-12-2014,21.29,21.435,21.274,21.349,52033,0
22-12-2014,21.317,21.392,21.298,21.376,45739,0
23-12-2014,21.408,21.426,21.326,21.367,174455,0
24-12-2014,21.408,21.408,21.326,21.341,20921,0
26-12-2014,21.367,21.417,21.367,21.4,19595,0
29-12-2014,21.4,21.493,21.4,21.493,40880,0
30-12-2014,21.467,21.603,21.442,21.552,24975,0
31-12-2014,21.569,21.603,21.46,21.493,61157,0
02-01-2015,21.51,21.763,21.51,21.662,57718,0
05-01-2015,21.603,21.611,21.442,21.493,91851,0
06-01-2015,21.518,21.518,21.426,21.46,77005,0
07-01-2015,21.493,21.526,21.467,21.485,73295,0
08-01-2015,21.493,21.501,21.442,21.467,104315,0
09-01-2015,21.493,21.493,21.417,21.417,44905,0
12-01-2015,21.426,21.493,21.426,21.467,39535,0
13-01-2015,21.493,21.569,21.493,21.526,73459,0
14-01-2015,21.526,21.577,21.485,21.552,69423,0
15-01-2015,21.535,21.569,21.476,21.518,63745,0
16-01-2015,21.467,21.595,21.451,21.595,48861,0
20-01-2015,21.645,21.662,21.577,21.611,48925,0
21-01-2015,21.636,21.678,21.569,21.603,44283,0
22-01-2015,21.662,21.771,21.619,21.619,60304,0
23-01-2015,21.654,21.678,21.636,21.662,28464,0
26-01-2015,21.645,21.695,21.611,21.636,64712,0
27-01-2015,21.654,21.737,21.611,21.636,84282,0
28-01-2015,21.712,21.712,21.645,21.686,57089,0
29-01-2015,21.712,21.712,21.654,21.678,40751,0
30-01-2015,21.712,21.804,21.686,21.686,87816,0
02-02-2015,21.745,21.745,21.662,21.686,36711,0
03-02-2015,21.704,21.712,21.645,21.67,68309,0
04-02-2015,21.712,21.754,21.645,21.712,39194,0
05-02-2015,21.704,21.712,21.627,21.627,75472,0
06-02-2015,21.67,21.678,21.545,21.56,57352,0
09-02-2015,21.518,21.645,21.518,21.627,24725,0
10-02-2015,21.645,21.704,21.535,21.569,48090,0
11-02-2015,21.595,21.654,21.577,21.595,51182,0
12-02-2015,21.67,21.729,21.595,21.611,113652,0
13-02-2015,21.662,21.662,21.585,21.585,57862,0
17-02-2015,21.627,21.654,21.585,21.611,49610,0
18-02-2015,21.569,21.585,21.417,21.476,79030,0
19-02-2015,21.476,21.56,21.476,21.545,34935,0
20-02-2015,21.51,21.654,21.51,21.611,37024,0
23-02-2015,21.686,21.686,21.636,21.662,48091,0
24-02-2015,21.686,21.737,21.67,21.722,31033,0
25-02-2015,21.856,21.891,21.736,21.744,152509,0
26-02-2015,21.753,21.804,21.753,21.796,36715,0
27-02-2015,21.788,21.83,21.77,21.822,57975,0
02-03-2015,21.83,21.84,21.762,21.788,121363,0
03-03-2015,21.78,21.804,21.77,21.796,46022,0
04-03-2015,21.788,21.83,21.762,21.804,98003,0
05-03-2015,21.813,21.865,21.813,21.83,51511,0
06-03-2015,21.804,21.83,21.669,21.676,71603,0
09-03-2015,21.684,21.711,21.633,21.651,62960,0
10-03-2015,21.651,21.813,21.642,21.762,92744,0
11-03-2015,21.744,21.78,21.728,21.753,33290,0
12-03-2015,21.753,21.77,21.744,21.744,30252,0
13-03-2015,21.77,21.788,21.711,21.77,38079,0
16-03-2015,21.788,21.788,21.72,21.762,46141,0
17-03-2015,21.744,21.753,21.728,21.736,43103,0
18-03-2015,21.736,21.822,21.736,21.822,38546,0
19-03-2015,21.83,21.84,21.728,21.762,57004,0
20-03-2015,21.813,21.865,21.736,21.78,71489,0
23-03-2015,21.813,21.83,21.77,21.804,32590,0
24-03-2015,21.83,21.865,21.788,21.804,44505,0
25-03-2015,21.796,21.881,21.796,21.804,43337,0
26-03-2015,21.77,21.84,21.762,21.78,53148,0
27-03-2015,21.796,21.796,21.744,21.753,162599,0
30-03-2015,21.822,21.822,21.753,21.753,43804,0
31-03-2015,21.788,21.788,21.753,21.77,53005,0
01-04-2015,21.804,21.83,21.753,21.753,60274,0
02-04-2015,21.753,21.77,21.736,21.736,104427,0
06-04-2015,21.753,21.762,21.736,21.736,40884,0
07-04-2015,21.744,21.762,21.711,21.72,90065,0
08-04-2015,21.736,21.736,21.693,21.72,90994,0
09-04-2015,21.736,21.736,21.693,21.72,182706,0
10-04-2015,21.736,21.736,21.684,21.693,78729,0
13-04-2015,21.796,21.822,21.753,21.788,81299,0
14-04-2015,21.762,21.822,21.762,21.788,73589,0
15-04-2015,21.796,21.916,21.77,21.881,59695,0
16-04-2015,21.849,21.865,21.804,21.83,35472,0
17-04-2015,21.84,21.873,21.702,21.702,269245,0
20-04-2015,21.762,21.77,21.702,21.72,83482,0
21-04-2015,21.736,21.899,21.728,21.856,99632,0
22-04-2015,21.873,21.916,21.813,21.899,118025,0
23-04-2015,21.916,21.932,21.865,21.865,50929,0
24-04-2015,21.881,21.951,21.856,21.941,39423,0
27-04-2015,21.916,21.941,21.849,21.891,41583,0
28-04-2015,21.932,21.951,21.736,21.796,183857,0
29-04-2015,21.78,21.849,21.753,21.84,52798,0
30-04-2015,21.856,21.873,21.78,21.78,48008,0
01-05-2015,21.83,22.097,21.83,22.078,869877,0
04-05-2015,22.001,22.037,21.968,22.001,78376,0
05-05-2015,22.001,22.018,21.941,21.986,64831,0
06-05-2015,21.986,21.986,21.83,21.849,99223,0
07-05-2015,21.891,21.977,21.84,21.873,67700,0
08-05-2015,21.899,21.977,21.899,21.926,55367,0
11-05-2015,21.873,21.916,21.736,21.813,47541,0
12-05-2015,21.77,21.84,21.72,21.788,57344,0
13-05-2015,21.796,22.011,21.796,22.001,56184,0
14-05-2015,21.941,22.105,21.941,22.053,51045,0
15-05-2015,22.053,22.078,21.986,22.053,18517,0
18-05-2015,22.053,22.088,21.977,22.018,37776,0
19-05-2015,21.992,22.061,21.992,22.044,26635,0
20-05-2015,22.053,22.053,21.891,21.951,54199,0
21-05-2015,21.916,21.986,21.916,21.941,34574,0
22-05-2015,22.001,22.001,21.932,21.977,29902,0
26-05-2015,22.001,22.001,21.881,21.951,36704,0
27-05-2015,21.951,21.986,21.899,21.986,51864,0
28-05-2015,22.027,22.027,21.957,21.975,53066,0
29-05-2015,22.017,22.017,21.914,21.914,53128,0
01-06-2015,21.939,22.027,21.93,21.984,76725,0
02-06-2015,22.01,22.01,21.914,21.949,66517,0
03-06-2015,21.939,21.992,21.914,21.949,42320,0
04-06-2015,21.939,22.017,21.939,21.984,36569,0
05-06-2015,21.957,21.966,21.897,21.905,40824,0
08-06-2015,21.949,21.992,21.923,21.949,35534,0
09-06-2015,21.93,21.939,21.897,21.93,35996,0
10-06-2015,21.914,21.93,21.878,21.888,96377,0
11-06-2015,21.93,21.939,21.878,21.93,63631,0
12-06-2015,21.939,21.939,21.923,21.93,20469,0
15-06-2015,21.966,21.966,21.914,21.939,41744,0
16-06-2015,21.923,21.949,21.897,21.914,45769,0
17-06-2015,21.93,21.93,21.905,21.923,34960,0
18-06-2015,21.975,21.984,21.897,21.897,123965,0
19-06-2015,21.914,21.923,21.878,21.905,27368,0
22-06-2015,21.923,21.923,21.888,21.888,42434,0
23-06-2015,21.888,21.888,21.869,21.878,46672,0
24-06-2015,21.888,21.905,21.869,21.878,46458,0
25-06-2015,21.905,21.914,21.878,21.914,37490,0
26-06-2015,21.905,22.017,21.897,21.905,77506,0
29-06-2015,21.897,21.914,21.845,21.845,73022,0
30-06-2015,21.852,21.923,21.852,21.852,74369,0
01-07-2015,21.897,22.053,21.878,21.992,102807,0
02-07-2015,22.044,22.044,21.957,22.027,26334,0
06-07-2015,21.975,22.088,21.939,21.992,46113,0
07-07-2015,22.01,22.01,21.957,21.966,19206,0
08-07-2015,21.957,21.966,21.905,21.914,51173,0
09-07-2015,21.93,21.949,21.914,21.923,37719,0
10-07-2015,21.93,21.957,21.93,21.939,26219,0
13-07-2015,21.975,22.044,21.957,22.017,40249,0
14-07-2015,22.044,22.044,21.975,22.027,23379,0
15-07-2015,22.027,22.175,22.027,22.148,115599,0
16-07-2015,22.114,22.279,22.114,22.243,52898,0
17-07-2015,22.243,22.322,22.209,22.322,45192,0
20-07-2015,22.33,22.33,22.218,22.228,37372,0
21-07-2015,22.228,22.27,22.218,22.228,33695,0
22-07-2015,22.243,22.243,22.097,22.106,46229,0
23-07-2015,22.07,22.158,21.949,22.036,171229,0
24-07-2015,22.053,22.114,22.044,22.078,28404,0
27-07-2015,22.078,22.088,22.017,22.027,30934,0
28-07-2015,22.078,22.106,21.975,22.027,115456,0
29-07-2015,22.017,22.036,22.017,22.017,33810,0
30-07-2015,22.061,22.061,22.017,22.027,24035,0
31-07-2015,22.044,22.061,22,22.027,29553,0
03-08-2015,22.036,22.088,22.036,22.061,35210,0
04-08-2015,22.088,22.088,22.027,22.044,100850,0
05-08-2015,22.061,22.088,22.053,22.078,38064,0
06-08-2015,22.088,22.114,22.078,22.106,31147,0
07-08-2015,22.088,22.148,22.088,22.13,24149,0
10-08-2015,22.114,22.191,22.106,22.191,36684,0
11-08-2015,22.183,22.252,22.175,22.252,42971,0
12-08-2015,22.237,22.261,22.209,22.252,37028,0
13-08-2015,22.252,22.279,22.183,22.27,25529,0
14-08-2015,22.252,22.27,22.218,22.27,38179,0
17-08-2015,22.228,22.252,22.2,22.243,47494,0
18-08-2015,22.218,22.27,22.218,22.228,43928,0
19-08-2015,22.209,22.237,22.183,22.228,41975,0
20-08-2015,22.261,22.261,22.209,22.218,34039,0
21-08-2015,22.218,22.252,22.209,22.209,39558,0
24-08-2015,22.061,22.088,21.93,21.984,164575,0
25-08-2015,22.027,22.097,21.966,21.966,49334,0
26-08-2015,22.061,22.088,21.966,22.036,87284,0
27-08-2015,22.088,22.13,22.036,22.122,51403,0
28-08-2015,22.218,22.28,22.218,22.244,71652,0
31-08-2015,22.28,22.299,22.147,22.183,117724,0
01-09-2015,22.209,22.332,22.183,22.228,34751,0
02-09-2015,22.237,22.253,22.191,22.244,47542,0
03-09-2015,22.237,22.299,22.228,22.271,60332,0
04-09-2015,22.299,22.299,22.244,22.253,26375,0
08-09-2015,22.28,22.299,22.271,22.299,22187,0
09-09-2015,22.306,22.324,22.28,22.315,32261,0
10-09-2015,22.332,22.332,22.28,22.306,34370,0
11-09-2015,22.29,22.306,22.28,22.28,31242,0
14-09-2015,22.29,22.315,22.28,22.299,34751,0
15-09-2015,22.342,22.352,22.306,22.342,27733,0
16-09-2015,22.352,22.368,22.306,22.368,76068,0
17-09-2015,22.324,22.332,22.299,22.306,60737,0
18-09-2015,22.315,22.352,22.315,22.332,26827,0
21-09-2015,22.352,22.352,22.306,22.324,33506,0
22-09-2015,22.342,22.342,22.29,22.306,67463,0
23-09-2015,22.324,22.352,22.306,22.352,34063,0
24-09-2015,22.324,22.342,22.324,22.342,31906,0
25-09-2015,22.332,22.377,22.306,22.306,89990,0
28-09-2015,22.324,22.342,22.29,22.299,32545,0
29-09-2015,22.29,22.315,22.262,22.262,50486,0
30-09-2015,22.352,22.352,22.262,22.262,62484,0
01-10-2015,22.299,22.306,22.262,22.262,48900,0
02-10-2015,22.271,22.28,22.244,22.28,44259,0
05-10-2015,22.28,22.36,22.28,22.306,52273,0
06-10-2015,22.306,22.352,22.306,22.352,45166,0
07-10-2015,22.352,22.422,22.342,22.352,51730,0
08-10-2015,22.315,22.352,22.315,22.352,39166,0
09-10-2015,22.377,22.394,22.28,22.324,55918,0
12-10-2015,22.306,22.394,22.306,22.394,61721,0
13-10-2015,22.394,22.43,22.368,22.385,49692,0
14-10-2015,22.43,22.43,22.394,22.394,30677,0
15-10-2015,22.439,22.439,22.404,22.43,80821,0
16-10-2015,22.446,22.528,22.43,22.528,96329,0
19-10-2015,22.502,22.502,22.484,22.484,35793,0
20-10-2015,22.502,22.502,22.456,22.493,75538,0
21-10-2015,22.508,22.545,22.502,22.528,50711,0
22-10-2015,22.536,22.563,22.502,22.563,59428,0
23-10-2015,22.555,22.589,22.502,22.502,35091,0
26-10-2015,22.555,22.563,22.502,22.536,43694,0
27-10-2015,22.502,22.617,22.502,22.617,47882,0
28-10-2015,22.607,22.641,22.57,22.641,38035,0
29-10-2015,22.632,22.66,22.58,22.66,34411,0
30-10-2015,22.632,22.651,22.446,22.617,85576,0
02-11-2015,22.589,22.792,22.58,22.731,60293,0
03-11-2015,22.678,22.837,22.678,22.765,50146,0
04-11-2015,22.827,22.827,22.703,22.703,46930,0
05-11-2015,22.703,22.792,22.703,22.784,43580,0
06-11-2015,22.74,22.74,22.58,22.703,38146,0
09-11-2015,22.66,22.765,22.57,22.749,52358,0
10-11-2015,22.703,22.792,22.703,22.792,37468,0
11-11-2015,22.765,22.818,22.765,22.784,48900,0
12-11-2015,22.722,22.846,22.669,22.802,49127,0
13-11-2015,22.74,22.775,22.66,22.678,43127,0
16-11-2015,22.651,22.713,22.58,22.641,55918,0
17-11-2015,22.686,22.686,22.625,22.66,39391,0
18-11-2015,22.641,22.703,22.641,22.694,38146,0
19-11-2015,22.669,22.686,22.632,22.66,34525,0
20-11-2015,22.669,22.686,22.607,22.669,55014,0
23-11-2015,22.66,22.694,22.625,22.694,38827,0
24-11-2015,22.641,22.792,22.641,22.792,48221,0
25-11-2015,22.846,22.872,22.792,22.811,50486,0
27-11-2015,22.872,22.935,22.76,22.907,43276,0
30-11-2015,22.916,22.952,22.863,22.889,47477,0
01-12-2015,23.023,23.023,22.935,22.97,56876,0
02-12-2015,22.943,22.952,22.754,22.782,109985,0
03-12-2015,22.809,22.916,22.8,22.889,53695,0
04-12-2015,22.872,22.935,22.836,22.889,27861,0
07-12-2015,22.88,22.943,22.791,22.88,43353,0
08-12-2015,22.826,22.907,22.826,22.863,19458,0
09-12-2015,22.889,22.889,22.809,22.836,35552,0
10-12-2015,22.889,22.916,22.836,22.863,25523,0
11-12-2015,22.899,22.899,22.782,22.782,36890,0
14-12-2015,22.782,22.836,22.584,22.594,82785,0
15-12-2015,22.763,22.763,22.574,22.603,51376,0
16-12-2015,22.666,22.746,22.621,22.691,51268,0
17-12-2015,22.763,22.826,22.746,22.763,48367,0
18-12-2015,22.853,22.872,22.763,22.826,68541,0
21-12-2015,22.791,22.907,22.782,22.817,63302,0
22-12-2015,22.809,22.925,22.8,22.845,77855,0
23-12-2015,22.88,22.88,22.782,22.845,35441,0
24-12-2015,22.817,22.889,22.817,22.889,14848,0
28-12-2015,22.878,23.007,22.826,23.007,56204,0
29-12-2015,22.97,23.212,22.935,23.204,65189,0
30-12-2015,23.186,23.186,23.086,23.141,29715,0
31-12-2015,23.133,23.158,23.114,23.133,9136,0
04-01-2016,23.011,23.849,22.981,23.321,111946,0
05-01-2016,23.266,23.303,23.212,23.283,100152,0
06-01-2016,23.186,23.186,23.019,23.078,157003,0
07-01-2016,22.97,23.103,22.97,23.051,25563,0
08-01-2016,23.095,23.104,23.032,23.051,50228,0
11-01-2016,23.051,23.051,22.97,23.015,28447,0
12-01-2016,23.061,23.061,22.988,23.007,50651,0
13-01-2016,23.023,23.061,22.928,22.961,38639,0
14-01-2016,22.97,23.051,22.935,23.032,55781,0
15-01-2016,22.925,23.007,22.836,22.863,65983,0
19-01-2016,22.863,23.249,22.791,22.817,69208,0
20-01-2016,22.754,22.872,22.629,22.8,105031,0
21-01-2016,22.899,22.961,22.853,22.899,64624,0
22-01-2016,23.051,23.051,22.853,22.872,125404,0
25-01-2016,22.907,22.952,22.853,22.907,48199,0
26-01-2016,22.925,22.961,22.763,22.809,162578,0
27-01-2016,22.791,22.853,22.763,22.817,62525,0
28-01-2016,22.863,22.863,22.809,22.845,54464,0
29-01-2016,22.853,22.998,22.853,22.961,117631,0
01-02-2016,22.961,23.061,22.925,23.061,61601,0
02-02-2016,23.061,23.061,22.988,23.007,68473,0
03-02-2016,23.015,23.015,22.872,22.961,74444,0
04-02-2016,22.935,22.97,22.845,22.916,75421,0
05-02-2016,22.889,22.889,22.71,22.826,117674,0
08-02-2016,22.71,22.737,22.395,22.728,170087,0
09-02-2016,22.414,22.566,21.768,22.063,221478,0
10-02-2016,22.298,22.584,22.27,22.306,162848,0
11-02-2016,22.073,22.118,20.818,21.229,279761,0
12-02-2016,21.408,22.019,21.396,21.928,195404,0
16-02-2016,22.252,22.773,22.235,22.657,122117,0
17-02-2016,22.71,22.809,22.71,22.763,48093,0
18-02-2016,22.754,22.809,22.566,22.726,95041,0
19-02-2016,22.612,22.925,22.594,22.889,120964,0
22-02-2016,23.042,23.042,22.763,22.782,64706,0
23-02-2016,22.817,22.817,22.657,22.719,87415,0
24-02-2016,22.574,22.836,22.574,22.809,67351,0
25-02-2016,22.952,22.97,22.791,22.961,40330,0
26-02-2016,23.134,23.142,22.961,23.096,66712,0
29-02-2016,23.096,23.205,23.07,23.07,42842,0
01-03-2016,23.115,23.223,23.087,23.16,190158,0
02-03-2016,23.198,23.223,23.061,23.109,60440,0
03-03-2016,23.198,23.198,23.124,23.169,28518,0
04-03-2016,23.169,23.316,23.105,23.179,58583,0
07-03-2016,23.198,23.198,23.087,23.151,36990,0
08-03-2016,23.134,23.214,23.134,23.169,39322,0
09-03-2016,23.151,23.223,23.134,23.142,33102,0
10-03-2016,23.142,23.191,23.006,23.032,46661,0
11-03-2016,23.233,23.233,23.078,23.16,53209,0
14-03-2016,23.198,23.223,23.134,23.205,35266,0
15-03-2016,23.233,23.233,22.978,23.014,60553,0
16-03-2016,23.078,23.096,23.014,23.061,64296,0
17-03-2016,23.151,23.151,23.061,23.105,141654,0
18-03-2016,23.198,23.214,23.138,23.198,45734,0
21-03-2016,23.105,23.223,23.087,23.151,39492,0
22-03-2016,23.198,23.198,23.087,23.134,33978,0
23-03-2016,23.214,23.214,23.115,23.115,55506,0
24-03-2016,23.078,23.205,23.07,23.205,38440,0
28-03-2016,23.233,23.233,23.115,23.198,91173,0
29-03-2016,23.16,23.205,23.087,23.179,161991,0
30-03-2016,23.243,23.297,23.151,23.297,65887,0
31-03-2016,23.243,23.278,23.142,23.142,52688,0
01-04-2016,23.179,23.188,23.061,23.07,85044,0
04-04-2016,23.051,23.115,23.019,23.087,46703,0
05-04-2016,23.087,23.105,23.023,23.07,56405,0
06-04-2016,23.087,23.16,23.014,23.051,38661,0
07-04-2016,23.105,23.169,23.014,23.014,103449,0
08-04-2016,23.061,23.196,23.061,23.151,53267,0
11-04-2016,23.243,23.262,23.169,23.233,88596,0
12-04-2016,23.233,23.287,23.198,23.205,96052,0
13-04-2016,23.287,23.37,23.243,23.351,67391,0
14-04-2016,23.38,23.38,23.326,23.38,52081,0
15-04-2016,23.38,23.38,23.151,23.151,337329,0
18-04-2016,23.198,23.2,23.134,23.16,90717,0
19-04-2016,23.169,23.269,23.169,23.233,185601,0
20-04-2016,23.269,23.405,23.205,23.389,61114,0
21-04-2016,23.405,23.415,23.278,23.396,41710,0
22-04-2016,23.396,23.508,23.361,23.46,48377,0
25-04-2016,23.425,23.425,23.361,23.405,37734,0
26-04-2016,23.425,23.489,23.333,23.489,28615,0
27-04-2016,23.453,23.587,23.407,23.543,45845,0
28-04-2016,23.543,23.607,23.543,23.553,54695,0
29-04-2016,23.524,23.616,23.444,23.444,72279,0
02-05-2016,23.508,23.69,23.508,23.616,40836,0
03-05-2016,23.651,23.69,23.597,23.635,44377,0
04-05-2016,23.597,23.698,23.587,23.661,38362,0
05-05-2016,23.597,23.661,23.597,23.661,12219,0
06-05-2016,23.661,23.981,23.635,23.808,92087,0
09-05-2016,23.762,23.825,23.707,23.825,50826,0
10-05-2016,23.735,24.099,23.735,23.935,163641,0
11-05-2016,23.88,23.88,23.753,23.817,49873,0
12-05-2016,23.88,23.935,23.799,23.907,61953,0
13-05-2016,23.889,23.907,23.808,23.808,52577,0
16-05-2016,23.835,23.935,23.835,23.926,37397,0
17-05-2016,23.88,23.88,23.799,23.862,34774,0
18-05-2016,23.808,24.327,23.799,23.835,121926,0
19-05-2016,23.825,23.825,23.639,23.753,71056,0
20-05-2016,23.715,23.825,23.69,23.825,73965,0
23-05-2016,23.835,23.926,23.769,23.926,65491,0
24-05-2016,23.88,24.007,23.862,24.007,86296,0
25-05-2016,23.944,24.054,23.899,24.045,50714,0
26-05-2016,24.045,24.244,24.045,24.244,122676,0
27-05-2016,24.233,24.307,24.197,24.226,76730,0
31-05-2016,24.169,24.522,24.067,24.392,169548,0
01-06-2016,24.297,24.385,24.207,24.362,104728,0
02-06-2016,24.282,24.392,24.226,24.382,44188,0
03-06-2016,24.337,24.402,24.262,24.402,80403,0
06-06-2016,24.402,24.402,24.298,24.402,48750,0
07-06-2016,24.337,24.419,24.122,24.262,61723,0
08-06-2016,24.242,24.419,24.233,24.354,64930,0
09-06-2016,24.29,24.392,24.252,24.29,97071,0
10-06-2016,24.282,24.29,24.162,24.29,40476,0
13-06-2016,24.29,24.29,24.217,24.252,24121,0
14-06-2016,24.187,24.29,24.055,24.177,84785,0
15-06-2016,24.132,24.354,24.105,24.347,93120,0
16-06-2016,24.233,24.272,24.097,24.097,74590,0
17-06-2016,24.162,24.337,24.114,24.337,52532,0
20-06-2016,24.297,24.419,24.233,24.419,58791,0
21-06-2016,24.307,24.447,24.298,24.447,46077,0
22-06-2016,24.447,24.447,24.197,24.242,59243,0
23-06-2016,24.187,24.272,24.162,24.233,73300,0
24-06-2016,23.41,24.067,23.41,23.633,112260,0
27-06-2016,23.55,23.595,23.392,23.439,102600,0
28-06-2016,23.66,24.262,23.633,24.057,103070,0
29-06-2016,24.057,24.197,23.86,24.152,91916,0
30-06-2016,24.032,24.412,23.864,24.354,138330,0
01-07-2016,24.307,24.382,24.132,24.233,71666,0
05-07-2016,24.187,24.366,23.92,24.022,95806,0
06-07-2016,23.91,24.105,23.864,24.049,69203,0
07-07-2016,24.057,24.097,23.91,24.04,53251,0
08-07-2016,23.984,24.105,23.937,24.012,55679,0
11-07-2016,24.022,24.233,24.022,24.105,65095,0
12-07-2016,24.067,24.282,24.04,24.162,96988,0
13-07-2016,24.162,24.347,23.967,24.002,112701,0
14-07-2016,24.022,24.142,23.799,24.067,64824,0
15-07-2016,24.049,24.412,24.049,24.252,128086,0
18-07-2016,24.354,24.392,24.068,24.282,42345,0
19-07-2016,24.177,24.307,23.809,23.967,89922,0
20-07-2016,23.967,24.132,23.873,23.902,41411,0
21-07-2016,23.994,24.039,23.882,23.882,47258,0
22-07-2016,23.882,23.897,23.689,23.689,120064,0
25-07-2016,23.855,23.873,23.744,23.873,57793,0
26-07-2016,23.873,23.984,23.85,23.984,54758,0
27-07-2016,23.967,24.127,23.967,24.049,67285,0
28-07-2016,24.002,24.077,23.994,24.04,46120,0
29-07-2016,24.032,24.26,23.975,23.975,107291,0
